operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,has_valid_coordinates,has_valid_state,network_type_known
Airtel,Outdoor,4G,5,Satisfactory,23.37983476,85.3100874,Jharkhand,January,True,True,True
VI,Outdoor,4G,4,Satisfactory,19.01654223,72.83709546,Maharashtra,January,True,True,True
Airtel,Outdoor,4G,1,Call Dropped,12.99157597,77.68723513,Karnataka,January,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.9358167,77.6953309,Karnataka,January,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9358689,77.6946068,Karnataka,January,True,True,True
Airtel,Travelling,4G,3,Satisfactory,23.37985267,85.31015211,Jharkhand,January,True,True,True
Airtel,Travelling,4G,4,Satisfactory,23.3798605,85.3101087,Jharkhand,January,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,23.3798725,85.3101207,Jharkhand,January,True,True,True
Airtel,Outdoor,Unknown,4,Satisfactory,23.37978132,85.31027156,Jharkhand,January,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.06852903,77.55967178,Karnataka,January,True,True,True
Airtel,Travelling,4G,5,Satisfactory,23.37980018,85.31015305,Jharkhand,January,True,True,True
VI,Indoor,Unknown,5,Satisfactory,19.0645348,72.99961001,Maharashtra,January,True,True,False
VI,Outdoor,Unknown,5,Satisfactory,19.06537938,73.0026663,Maharashtra,January,True,True,False
Airtel,Indoor,4G,1,Poor Voice Quality,21.13670108,72.77703106,Gujarat,January,True,True,True
VI,Travelling,4G,4,Satisfactory,19.01645748,72.83734566,Maharashtra,January,True,True,True
VI,Indoor,4G,4,Satisfactory,18.9704203,72.8342752,Maharashtra,January,True,True,True
VI,Indoor,4G,1,Poor Voice Quality,21.134428,79.0688763,Maharashtra,January,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.0654772,73.00276851,Maharashtra,January,True,True,False
VI,Outdoor,Unknown,5,Satisfactory,19.0659359,73.00213383,Maharashtra,January,True,True,False
VI,Indoor,4G,4,Satisfactory,18.9704215,72.8342688,Maharashtra,January,True,True,True
RJio,Indoor,4G,5,Satisfactory,17.47199833,78.42589333,Telangana,January,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,23.3504309,85.3205683,Jharkhand,January,True,True,False
VI,Outdoor,Unknown,5,Satisfactory,19.0713234,72.99675713,Maharashtra,January,True,True,False
Airtel,Outdoor,Unknown,3,Satisfactory,23.3798417,85.3101185,Jharkhand,January,True,True,False
VI,Outdoor,4G,4,Satisfactory,19.01581205,72.83713151,Maharashtra,January,True,True,True
VI,Indoor,4G,4,Satisfactory,19.01581205,72.83713151,Maharashtra,January,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.10486772,78.28754549,Uttarakhand,January,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.94502484,77.69819401,Karnataka,January,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.93588,77.6945755,Karnataka,January,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,13.0725941,77.5602025,Karnataka,January,True,True,False
VI,Outdoor,4G,4,Satisfactory,18.98412536,72.83487877,Maharashtra,January,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,21.13679941,72.77138301,Gujarat,January,True,True,True
VI,Indoor,4G,4,Satisfactory,18.97173435,72.83406557,Maharashtra,January,True,True,True
VI,Indoor,4G,4,Satisfactory,18.98382773,72.83467313,Maharashtra,January,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.1155405,78.2817775,Uttarakhand,January,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.1155405,78.2817775,Uttarakhand,January,True,True,False
Airtel,Outdoor,4G,3,Satisfactory,30.11100541,78.2958657,Uttarakhand,January,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.06458617,72.99996102,Maharashtra,January,True,True,False
RJio,Indoor,4G,5,Satisfactory,15.86631,74.51806167,Karnataka,January,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.98658515,77.69042448,Karnataka,January,True,True,False
Airtel,Outdoor,Unknown,3,Satisfactory,30.11555994,78.2819214,Uttarakhand,January,True,True,False
Airtel,Indoor,4G,3,Satisfactory,30.10465906,78.28754201,Uttarakhand,January,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,30.10465906,78.28754201,Uttarakhand,January,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.10465906,78.28754201,Uttarakhand,January,True,True,False
Airtel,Outdoor,4G,3,Satisfactory,30.10481701,78.28765574,Uttarakhand,January,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,30.28993472,78.08145174,Uttarakhand,January,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.28993472,78.08145174,Uttarakhand,January,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,30.2925344,78.0795362,Uttarakhand,January,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.28993472,78.08145174,Uttarakhand,January,True,True,False
Airtel,Indoor,4G,2,Poor Voice Quality,30.28993472,78.08145174,Uttarakhand,January,True,True,True
VI,Indoor,Unknown,1,Call Dropped,21.13841655,79.0617956,Maharashtra,January,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.99967517,77.6815511,Karnataka,January,True,True,False
Airtel,Indoor,4G,5,Satisfactory,12.99967517,77.6815511,Karnataka,January,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.93519143,77.69475462,Karnataka,January,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.04362738,77.60066541,Karnataka,January,True,True,True
VI,Outdoor,Unknown,4,Satisfactory,20.93001791,78.97031321,Maharashtra,January,True,True,False
Airtel,Indoor,Unknown,2,Poor Voice Quality,30.28993472,78.08145174,Uttarakhand,January,True,True,False
Airtel,Outdoor,4G,1,Poor Voice Quality,30.28993472,78.08145174,Uttarakhand,January,True,True,True
RJio,Indoor,4G,5,Satisfactory,13.07245912,77.50469502,Karnataka,January,True,True,True
VI,Outdoor,4G,1,Poor Voice Quality,28.64062333,77.37150789,Uttar Pradesh,January,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.86944667,74.5093,Karnataka,January,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.06530519,73.00270131,Maharashtra,January,True,True,False
Airtel,Outdoor,Unknown,3,Satisfactory,30.1048213,78.2876563,Uttarakhand,January,True,True,False
Airtel,Indoor,Unknown,1,Poor Voice Quality,30.1048213,78.2876563,Uttarakhand,January,True,True,False
Airtel,Outdoor,Unknown,5,Satisfactory,12.88771163,77.67271597,Karnataka,January,True,True,False
Airtel,Outdoor,Unknown,5,Satisfactory,12.9088363,77.64929909,Karnataka,January,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,27.23704836,74.13191867,Rajasthan,January,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,27.2370521,74.13185167,Rajasthan,January,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.87041333,74.50622833,Karnataka,January,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.10566842,78.2975683,Uttarakhand,January,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,30.10566842,78.2975683,Uttarakhand,January,True,True,True
Airtel,Outdoor,Unknown,3,Satisfactory,30.10566842,78.2975683,Uttarakhand,January,True,True,False
Airtel,Travelling,4G,5,Satisfactory,13.77360547,76.84237508,Karnataka,January,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.93809297,75.57198301,Karnataka,January,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.9383013,75.5460742,Karnataka,January,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.9367156,75.5483934,Karnataka,January,True,True,False
Airtel,Outdoor,2G,1,Call Dropped,13.9355469,75.57152616,Karnataka,January,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.93577304,75.57146087,Karnataka,January,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.93559672,75.57151221,Karnataka,January,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.93696074,75.5484738,Karnataka,January,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,14.02818737,75.93180222,Karnataka,January,True,True,False
Airtel,Indoor,4G,5,Satisfactory,14.02788054,75.9295658,Karnataka,January,True,True,True
VI,Indoor,4G,2,Poor Voice Quality,21.12328287,79.06800033,Maharashtra,January,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.0707286,72.9972631,Maharashtra,January,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,18.11263333,78.13223167,Telangana,January,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.0716914,72.99677619,Maharashtra,January,True,True,False
VI,Outdoor,Unknown,5,Satisfactory,19.0703002,72.9976199,Maharashtra,January,True,True,False
VI,Outdoor,Unknown,5,Satisfactory,19.0658894,73.002241,Maharashtra,January,True,True,False
Airtel,Indoor,4G,1,Poor Voice Quality,30.10566842,78.2975683,Uttarakhand,January,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.87077667,74.505775,Karnataka,January,True,True,True
Airtel,Indoor,4G,5,Satisfactory,19.66571864,84.84064752,Odisha,January,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.10497463,78.28755775,Uttarakhand,January,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.87125,74.506895,Karnataka,January,True,True,True
VI,Indoor,4G,5,Satisfactory,21.07423628,79.94803342,Maharashtra,January,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.0650828,73.0024023,Maharashtra,January,True,True,False
Airtel,Indoor,Unknown,3,Satisfactory,30.10481809,78.28769335,Uttarakhand,January,True,True,False
VI,Outdoor,4G,3,Call Dropped,-1.0,-1.1,Unnamed: 7,February,False,True,True
RJio,Indoor,4G,5,Satisfactory,12.0824424,79.176545,Tamil Nadu,February,True,True,True
VI,Indoor,4G,5,Satisfactory,21.13592051,79.07829667,Maharashtra,February,True,True,True
VI,Indoor,4G,5,Satisfactory,21.1112441,79.0567724,Maharashtra,February,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.10184399,78.28895537,Uttarakhand,February,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.11203517,78.28681064,Uttarakhand,February,True,True,False
VI,Indoor,4G,5,Satisfactory,21.11121615,79.05692144,Maharashtra,February,True,True,True
VI,Indoor,4G,5,Satisfactory,21.14043335,79.38541829,Maharashtra,February,True,True,True
VI,Indoor,2G,5,Satisfactory,21.14043335,79.38541829,Maharashtra,February,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.0824424,79.176545,Tamil Nadu,February,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.11566202,78.2817132,Uttarakhand,February,True,True,False
RJio,Indoor,4G,4,Satisfactory,26.89012375,75.8085834,Rajasthan,February,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.0655489,79.176545,Tamil Nadu,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,12.0824424,79.176545,Tamil Nadu,February,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.05986701,72.90015292,Maharashtra,February,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95663411,77.48973239,Karnataka,February,True,True,True
VI,Indoor,4G,5,Satisfactory,21.13661164,79.10282924,Maharashtra,February,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.87080667,74.50550333,Karnataka,February,True,True,True
VI,Indoor,4G,5,Satisfactory,21.1536244,79.08754495,Maharashtra,February,True,True,True
VI,Indoor,4G,5,Satisfactory,21.2155639,79.20406937,Maharashtra,February,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.10495325,78.28757659,Uttarakhand,February,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.3203472,76.6158185,Karnataka,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10495325,78.28757659,Uttarakhand,February,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.3201423,76.5905413,Karnataka,February,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.31067457,76.5748524,Karnataka,February,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.870995,74.505035,Karnataka,February,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.31069198,76.57478075,Karnataka,February,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,13.03769,77.60806167,Karnataka,February,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10495325,78.28757659,Uttarakhand,February,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.3201244,76.5901802,Karnataka,February,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.31038401,76.57413749,Karnataka,February,True,True,True
Airtel,Travelling,4G,1,Poor Voice Quality,16.48210914,81.15162806,Andhra Pradesh,February,True,True,True
Airtel,Indoor,4G,3,Satisfactory,16.48212289,81.15168325,Andhra Pradesh,February,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,22.44372,87.63763,West Bengal,February,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.10474831,78.28759011,Uttarakhand,February,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.3105152,76.5746774,Karnataka,February,True,True,True
VI,Indoor,4G,3,Poor Voice Quality,18.9707987,72.83431525,Maharashtra,February,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.06548961,73.00276417,Maharashtra,February,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.10484558,78.28756458,Uttarakhand,February,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.31069283,76.57478758,Karnataka,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10484558,78.28756458,Uttarakhand,February,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.95645219,77.48943889,Karnataka,February,True,True,True
RJio,Travelling,4G,5,Satisfactory,29.20107967,77.73495924,Uttar Pradesh,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.07247832,77.56000227,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.0003651,77.67897632,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,1,Call Dropped,13.0003651,77.67897632,Karnataka,February,True,True,False
Airtel,Indoor,2G,5,Satisfactory,13.0003651,77.67897632,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0003651,77.67897632,Karnataka,February,True,True,False
Airtel,Outdoor,Unknown,5,Satisfactory,13.00683547,77.66273136,Karnataka,February,True,True,False
Airtel,Indoor,2G,5,Satisfactory,12.9357754,77.6945644,Karnataka,February,True,True,True
Airtel,Travelling,Unknown,5,Satisfactory,12.93618115,77.6943666,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.0725999,77.5601991,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.0687571,77.5605338,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9358259,77.694593,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.98676739,77.69028202,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9357971,77.6945848,Karnataka,February,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.98676739,77.69028202,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,12.9357474,77.6945749,Karnataka,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.9357981,77.6945863,Karnataka,February,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,13.0686032,77.5598238,Karnataka,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.9357795,77.6945713,Karnataka,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.98609708,77.69068521,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9358118,77.6946271,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,12.93545912,77.69480037,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.93130876,77.69517619,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.0700315,77.58530692,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.07254376,77.56026897,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9357971,77.6945785,Karnataka,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.935826,77.694567,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.93924431,77.69531109,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,12.97711238,77.62702245,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.97853454,77.56774881,Karnataka,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.97848458,77.56805529,Karnataka,February,True,True,True
Airtel,Travelling,2G,1,Call Dropped,13.01959626,77.55369687,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.07786353,77.50292934,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.14516106,77.41732937,Karnataka,February,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,13.60495007,75.96387517,Karnataka,February,True,True,False
Airtel,Outdoor,4G,5,Satisfactory,13.7096394,75.81808794,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.7205542,75.7963771,Karnataka,February,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,13.76129575,75.76721861,Karnataka,February,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,13.78263132,75.75984952,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.93707288,75.54795188,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.83436842,75.6633674,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.93928541,75.54997802,Karnataka,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.9369545,75.54808287,Karnataka,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,13.9369226,75.54810663,Karnataka,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.93687154,75.54824633,Karnataka,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,13.9340222,75.55374206,Karnataka,February,True,True,True
Airtel,Travelling,Unknown,5,Satisfactory,13.06005973,77.55884186,Karnataka,February,True,True,False
Airtel,Travelling,4G,5,Satisfactory,13.05719323,77.55875417,Karnataka,February,True,True,True
VI,Outdoor,Unknown,5,Satisfactory,19.07563497,73.00973295,Maharashtra,February,True,True,False
Airtel,Indoor,4G,5,Satisfactory,12.9358205,77.6945983,Karnataka,February,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.45865,75.00758,Karnataka,February,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.3106926,76.5747844,Karnataka,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11560605,78.28176713,Uttarakhand,February,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11560605,78.28176713,Uttarakhand,February,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.3105156,76.5746774,Karnataka,February,True,True,True
RJio,Indoor,4G,5,Satisfactory,15.86170167,74.53074333,Karnataka,February,True,True,True
RJio,Travelling,4G,4,Satisfactory,26.89012375,75.8085834,Rajasthan,February,True,True,True
RJio,Travelling,4G,4,Satisfactory,19.08763347,72.8440485,Maharashtra,February,True,True,True
RJio,Indoor,4G,4,Satisfactory,19.08763347,72.8440485,Maharashtra,February,True,True,True
Airtel,Indoor,4G,5,Satisfactory,13.0683991,77.5601298,Karnataka,February,True,True,True
VI,Indoor,4G,4,Satisfactory,19.0168283,72.8372565,Maharashtra,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048143,78.28765662,Uttarakhand,February,True,True,True
RJio,Indoor,4G,5,Satisfactory,19.08763347,72.8440485,Maharashtra,February,True,True,True
RJio,Indoor,4G,3,Poor Voice Quality,19.08763347,72.8440485,Maharashtra,February,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048143,78.28765662,Uttarakhand,February,True,True,False
RJio,Outdoor,4G,3,Poor Voice Quality,19.08763347,72.8440485,Maharashtra,February,True,True,True
Airtel,Indoor,2G,5,Satisfactory,12.9357725,77.6945788,Karnataka,February,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1156441,78.2817378,Uttarakhand,February,True,True,False
RJio,Outdoor,4G,4,Satisfactory,19.08763347,72.8440485,Maharashtra,February,True,True,True
RJio,Outdoor,4G,1,Call Dropped,19.08763347,72.8440485,Maharashtra,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11565309,78.2817674,Uttarakhand,February,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10478851,78.28769624,Uttarakhand,February,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9359265,77.6945777,Karnataka,February,True,True,False
Airtel,Indoor,2G,5,Satisfactory,12.9356473,77.6944777,Karnataka,February,True,True,True
